Numero de Picos,Tempo (s)
2913,293.3120
2914,293.3440
2914,293.3760
2914,293.4080
2915,293.4400
2915,293.4720
2915,293.5040
2916,293.5360
2916,293.5680
2917,293.6000
2917,293.6320
2917,293.6640
2918,293.6960
2918,293.7280
2918,293.7600
2919,293.7920
2919,293.8240
2919,293.8560
2919,293.8880
2920,293.9200
2920,293.9520
2920,293.9840
2920,294.0160
2920,294.0480
2920,294.0800
2920,294.1120
2921,294.1440
2921,294.1760
2921,294.2080
2921,294.2400
2921,294.2720
2921,294.3040
2922,294.3360
2922,294.3680
2922,294.4000
2922,294.4320
2922,294.4640
2922,294.4960
2923,294.5280
2923,294.5600
2923,294.5920
2923,294.6240
2924,294.6560
2924,294.6880
2925,294.7200
2926,294.7520
2926,294.7840
2926,294.8160
2926,294.8480
2927,294.8800
2927,294.9120
2927,294.9440
2927,294.9760
2927,295.0080
2927,295.0400
2928,295.0720
2928,295.1040
2929,295.1360
2929,295.1680
2929,295.2000
2929,295.2320
2929,295.2640
2930,295.2960
2930,295.3280
2930,295.3600
2930,295.3920
2931,295.4240
2931,295.4560
2931,295.4880
2931,295.5200
2932,295.5520
2932,295.5840
2932,295.6160
2932,295.6480
2933,295.6800
2933,295.7120
2933,295.7440
2934,295.7760
2934,295.8080
2934,295.8400
2934,295.8720
2934,295.9040
2935,295.9360
2935,295.9680
2935,296.0000
2936,296.0320
2936,296.0640
2936,296.0960
2936,296.1280
2937,296.1600
2937,296.1920
2938,296.2240
2938,296.2560
2939,296.2880
2939,296.3200
2939,296.3520
2939,296.3840
2939,296.4160
2939,296.4480
2939,296.4800
2940,296.5120
2940,296.5440
2940,296.5760
2940,296.6080
2940,296.6400
2940,296.6720
2940,296.7040
2941,296.7360
2941,296.7680
2941,296.8000
2942,296.8320
2942,296.8640
2943,296.8960
2943,296.9280
2943,296.9600
2944,296.9920
2944,297.0240
2945,297.0560
2945,297.0880
2945,297.1200
2946,297.1520
2946,297.1840
2946,297.2160
2946,297.2480
2947,297.2800
2947,297.3120
2948,297.3440
2948,297.3760
2948,297.4080
2949,297.4400
2950,297.4720
2950,297.5040
2950,297.5360
2950,297.5680
2951,297.6000
2951,297.6320
2952,297.6640
2952,297.6960
2952,297.7280
2952,297.7600
2953,297.7920
2953,297.8240
2953,297.8560
2953,297.8880
2954,297.9200
2954,297.9520
2954,297.9840
2955,298.0160
2955,298.0480
2955,298.0800
2955,298.1120
2956,298.1440
2956,298.1760
2957,298.2080
2957,298.2400
2957,298.2720
2957,298.3040
2957,298.3360
2958,298.3680
2958,298.4000
2958,298.4320
2958,298.4640
2959,298.4960
2959,298.5280
2960,298.5600
2960,298.5920
2960,298.6240
2961,298.6560
2961,298.6880
2962,298.7200
2962,298.7520
2963,298.7840
2963,298.8160
2963,298.8480
2963,298.8800
2963,298.9120
2963,298.9440
2963,298.9760
2964,299.0080
2964,299.0400
2965,299.0720
2965,299.1040
2965,299.1360
2966,299.1680
2966,299.2000
2966,299.2320
2966,299.2640
2967,299.2960
2967,299.3280
2967,299.3600
2968,299.3920
2968,299.4240
2968,299.4560
2968,299.4880
2969,299.5200
2969,299.5520
2969,299.5840
2969,299.6160
2970,299.6480
2970,299.6800
2971,299.7120
2971,299.7440
2971,299.7760
2972,299.8080
2972,299.8400
2972,299.8720
2973,299.9040
2973,299.9360
2974,299.9680
2974,300.0000
2974,300.0320
2974,300.0640
2974,300.0960
2975,300.1280
2975,300.1600
2975,300.1920
2976,300.2240
2976,300.2560
2976,300.2880
2977,300.3200
2977,300.3520
2977,300.3840
2978,300.4160
2978,300.4480
2978,300.4800
2978,300.5120
2979,300.5440
2979,300.5760
2979,300.6080
2980,300.6400
2980,300.6720
2981,300.7040
2981,300.7360
2982,300.7680
2982,300.8000
2982,300.8320
2983,300.8640
2983,300.8960
2983,300.9280
2984,300.9600
2984,300.9920
2985,301.0240
2985,301.0560
2985,301.0880
2985,301.1200
2986,301.1520
2986,301.1840
2986,301.2160
2986,301.2480
2986,301.2800
2987,301.3120
2987,301.3440
2988,301.3760
2988,301.4080
2989,301.4400
2989,301.4720
2989,301.5040
2989,301.5360
2989,301.5680
2990,301.6000
2990,301.6320
2990,301.6640
2990,301.6960
2991,301.7280
2991,301.7600
2992,301.7920
2992,301.8240
2992,301.8560
2992,301.8880
2992,301.9200
2992,301.9520
2992,301.9840
2993,302.0160
2993,302.0480
2994,302.0800
2994,302.1120
2994,302.1440
2995,302.1760
2995,302.2080
2995,302.2400
2995,302.2720
2996,302.3040
2996,302.3360
2997,302.3680
2997,302.4000
2997,302.4320
2998,302.4640
2998,302.4960
2998,302.5280
2999,302.5600
2999,302.5920
2999,302.6240
2999,302.6560
2999,302.6880
2999,302.7200
3000,302.7520
3000,302.7840
3000,302.8160
3001,302.8480
3001,302.8800
3001,302.9120
3002,302.9440
3002,302.9760
3002,303.0080
3003,303.0400
3003,303.0720
3003,303.1040
3004,303.1360
3005,303.1680
3005,303.2000
3005,303.2320
3005,303.2640
3005,303.2960
3005,303.3280
3006,303.3600
3006,303.3920
3006,303.4240
3007,303.4560
3007,303.4880
3008,303.5200
3008,303.5520
3009,303.5840
3009,303.6160
3010,303.6480
3010,303.6800
3011,303.7120
3011,303.7440
3012,303.7760
3012,303.8080
3012,303.8400
3012,303.8720
3012,303.9040
3013,303.9360
3013,303.9680
3014,304.0000
3014,304.0320
3014,304.0640
3014,304.0960
3015,304.1280
3015,304.1600
3015,304.1920
3016,304.2240
3016,304.2560
3016,304.2880
3017,304.3200
3017,304.3520
3017,304.3840
3017,304.4160
3018,304.4480
3018,304.4800
3019,304.5120
3019,304.5440
3019,304.5760
3020,304.6080
3020,304.6400
3021,304.6720
3021,304.7040
3021,304.7360
3022,304.7680
3022,304.8000
3022,304.8320
3022,304.8640
3023,304.8960
3023,304.9280
3024,304.9600
3024,304.9920
3024,305.0240
3024,305.0560
3024,305.0880
3024,305.1200
3024,305.1520
3025,305.1840
3025,305.2160
3025,305.2480
3026,305.2800
3026,305.3120
3027,305.3440
3027,305.3760
3027,305.4080
3028,305.4400
3028,305.4720
3028,305.5040
3029,305.5360
3029,305.5680
3029,305.6000
3029,305.6320
3030,305.6640
3030,305.6960
3030,305.7280
3031,305.7600
3031,305.7920
3032,305.8240
3032,305.8560
3032,305.8880
3032,305.9200
3032,305.9520
3032,305.9840
3033,306.0160
3033,306.0480
3033,306.0800
3033,306.1120
3034,306.1440
3034,306.1760
3034,306.2080
3034,306.2400
3034,306.2720
3035,306.3040
3035,306.3360
3036,306.3680
3036,306.4000
3036,306.4320
3036,306.4640
3036,306.4960
3036,306.5280
3036,306.5600
3037,306.5920
3037,306.6240
3038,306.6560
3038,306.6880
3039,306.7200
3039,306.7520
3040,306.7840
3040,306.8160
3041,306.8480
3041,306.8800
3041,306.9120
3042,306.9440
3042,306.9760
3043,307.0080
3043,307.0400
3043,307.0720
3043,307.1040
3044,307.1360
3044,307.1680
3045,307.2000
3045,307.2320
3045,307.2640
3046,307.2960
3046,307.3280
3046,307.3600
3047,307.3920
3047,307.4240
3048,307.4560
3048,307.4880
3049,307.5200
3049,307.5520
3049,307.5840
3049,307.6160
3049,307.6480
3049,307.6800
3050,307.7120
3050,307.7440
3050,307.7760
3050,307.8080
3051,307.8400
3051,307.8720
3052,307.9040
3052,307.9360
3052,307.9680
3053,308.0000
3053,308.0320
3054,308.0640
3054,308.0960
3055,308.1280
3055,308.1600
3056,308.1920
3056,308.2240
3057,308.2560
3057,308.2880
3058,308.3200
3058,308.3520
3059,308.3840
3059,308.4160
3060,308.4480
3060,308.4800
3060,308.5120
3061,308.5440
3061,308.5760
3061,308.6080
3062,308.6400
3062,308.6720
3063,308.7040
3063,308.7360
3063,308.7680
3064,308.8000
3064,308.8320
3064,308.8640
3065,308.8960
3065,308.9280
3066,308.9600
3066,308.9920
3067,309.0240
3067,309.0560
3067,309.0880
3068,309.1200
3068,309.1520
3068,309.1840
3069,309.2160
3069,309.2480
3069,309.2800
3069,309.3120
3070,309.3440
3070,309.3760
3071,309.4080
3071,309.4400
3071,309.4720
3072,309.5040
3072,309.5360
3072,309.5680
3072,309.6000
3073,309.6320
3073,309.6640
3073,309.6960
3074,309.7280
3074,309.7600
3075,309.7920
3075,309.8240
3075,309.8560
3076,309.8880
3076,309.9200
3076,309.9520
3077,309.9840
3077,310.0160
3077,310.0480
3077,310.0800
3077,310.1120
3077,310.1440
3078,310.1760
3078,310.2080
3079,310.2400
3079,310.2720
3079,310.3040
3079,310.3360
3079,310.3680
3080,310.4000
3080,310.4320
3081,310.4640
3081,310.4960
3082,310.5280
3082,310.5600
3083,310.5920
3083,310.6240
3084,310.6560
3084,310.6880
3084,310.7200
3085,310.7520
3085,310.7840
3085,310.8160
3085,310.8480
3086,310.8800
3086,310.9120
3086,310.9440
3086,310.9760
3086,311.0080
3086,311.0400
3087,311.0720
3087,311.1040
3087,311.1360
3088,311.1680
3089,311.2000
3089,311.2320
3089,311.2640
3089,311.2960
3090,311.3280
3090,311.3600
3091,311.3920
3091,311.4240
3091,311.4560
3092,311.4880
3092,311.5200
3093,311.5520
3093,311.5840
3094,311.6160
3094,311.6480
3094,311.6800
3096,311.7120
3096,311.7440
3096,311.7760
3097,311.8080
3097,311.8400
3097,311.8720
3097,311.9040
3097,311.9360
3098,311.9680
3098,312.0000
3098,312.0320
3099,312.0640
3099,312.0960
3099,312.1280
3100,312.1600
3101,312.1920
3101,312.2240
3101,312.2560
3101,312.2880
3102,312.3200
3102,312.3520
3102,312.3840
3103,312.4160
3103,312.4480
3103,312.4800
3104,312.5120
3104,312.5440
3105,312.5760
3105,312.6080
3106,312.6400
3106,312.6720
3106,312.7040
3106,312.7360
3107,312.7680
3107,312.8000
3108,312.8320
3108,312.8640
3108,312.8960
3108,312.9280
3109,312.9600
3109,312.9920
3109,313.0240
3110,313.0560
3110,313.0880
3110,313.1200
3110,313.1520
3110,313.1840
3110,313.2160
3110,313.2480
3111,313.2800
3112,313.3120
3112,313.3440
3112,313.3760
3112,313.4080
3112,313.4400
3113,313.4720
3113,313.5040
3113,313.5360
3114,313.5680
3114,313.6000
3114,313.6320
3115,313.6640
3115,313.6960
3115,313.7280
3116,313.7600
3116,313.7920
3116,313.8240
3116,313.8560
3116,313.8880
3117,313.9200
3117,313.9520
3117,313.9840
3118,314.0160
3118,314.0480
3118,314.0800
3119,314.1120
3119,314.1440
3119,314.1760
3120,314.2080
3120,314.2400
3121,314.2720
3121,314.3040
3122,314.3360
3122,314.3680
3123,314.4000
3123,314.4320
3124,314.4640
3124,314.4960
3125,314.5280
3125,314.5600
3126,314.5920
3126,314.6240
3126,314.6560
3126,314.6880
3127,314.7200
3127,314.7520
3127,314.7840
3127,314.8160
3128,314.8480
3128,314.8800
3128,314.9120
3128,314.9440
3128,314.9760
3128,315.0080
3128,315.0400
3129,315.0720
3129,315.1040
3129,315.1360
3130,315.1680
3130,315.2000
3131,315.2320
3131,315.2640
3132,315.2960
3132,315.3280
3132,315.3600
3133,315.3920
3133,315.4240
3133,315.4560
3133,315.4880
3134,315.5200
3134,315.5520
3134,315.5840
3134,315.6160
3134,315.6480
3134,315.6800
3135,315.7120
3135,315.7440
3135,315.7760
3136,315.8080
3136,315.8400
3136,315.8720
3137,315.9040
3137,315.9360
3137,315.9680
3138,316.0000
3138,316.0320
3138,316.0640
3139,316.0960
3139,316.1280
3139,316.1600
3140,316.1920
3140,316.2240
3141,316.2560
3141,316.2880
3141,316.3200
3141,316.3520
3142,316.3840
3142,316.4160
3143,316.4480
3143,316.4800
3143,316.5120
3144,316.5440
3145,316.5760
3145,316.6080
3145,316.6400
3146,316.6720
3146,316.7040
3147,316.7360
3148,316.7680
3148,316.8000
3148,316.8320
3149,316.8640
3149,316.8960
3150,316.9280
3150,316.9600
3151,316.9920
3151,317.0240
3151,317.0560
3151,317.0880
3152,317.1200
3152,317.1520
3152,317.1840
3153,317.2160
3154,317.2480
3154,317.2800
3154,317.3120
3154,317.3440
3155,317.3760
3155,317.4080
3156,317.4400
3156,317.4720
3156,317.5040
3157,317.5360
3157,317.5680
3158,317.6000
3158,317.6320
3158,317.6640
3159,317.6960
3159,317.7280
3160,317.7600
3160,317.7920
3161,317.8240
3161,317.8560
3161,317.8880
3162,317.9200
3162,317.9520
3163,317.9840
3164,318.0160
3164,318.0480
3164,318.0800
3164,318.1120
3164,318.1440
3164,318.1760
3164,318.2080
3165,318.2400
3165,318.2720
3165,318.3040
3166,318.3360
3166,318.3680
3167,318.4000
3167,318.4320
3167,318.4640
3167,318.4960
3168,318.5280
3168,318.5600
3169,318.5920
3169,318.6240
3169,318.6560
3170,318.6880
3170,318.7200
3170,318.7520
3170,318.7840
3171,318.8160
3171,318.8480
3171,318.8800
3171,318.9120
3171,318.9440
3172,318.9760
3172,319.0080
3172,319.0400
3173,319.0720
3173,319.1040
3173,319.1360
3174,319.1680
3174,319.2000
3174,319.2320
3175,319.2640
3175,319.2960
3176,319.3280
3176,319.3600
3177,319.3920
3177,319.4240
3178,319.4560
3178,319.4880
3179,319.5200
3179,319.5520
3179,319.5840
3180,319.6160
3180,319.6480
3180,319.6800
3180,319.7120
3181,319.7440
3181,319.7760
3181,319.8080
3182,319.8400
3182,319.8720
3183,319.9040
3183,319.9360
3184,319.9680
3184,320.0000
3184,320.0320
3184,320.0640
3184,320.0960
3185,320.1280
3185,320.1600
3185,320.1920
3186,320.2240
3186,320.2560
3187,320.2880
3187,320.3200
3188,320.3520
3188,320.3840
3188,320.4160
3188,320.4480
3189,320.4800
3189,320.5120
3189,320.5440
3189,320.5760
3189,320.6080
3189,320.6400
3190,320.6720
3190,320.7040
3191,320.7360
3191,320.7680
3191,320.8000
3191,320.8320
3191,320.8640
3192,320.8960
3193,320.9280
3193,320.9600
3193,320.9920
3194,321.0240
3194,321.0560
3195,321.0880
3195,321.1200
3195,321.1520
3195,321.1840
3196,321.2160
3196,321.2480
3196,321.2800
3196,321.3120
3197,321.3440
3197,321.3760
3197,321.4080
3197,321.4400
3198,321.4720
3198,321.5040
3198,321.5360
3198,321.5680
3198,321.6000
3198,321.6320
3198,321.6640
3199,321.6960
3199,321.7280
3199,321.7600
3200,321.7920
3200,321.8240
3201,321.8560
3201,321.8880
3202,321.9200
3202,321.9520
3202,321.9840
3203,322.0160
3204,322.0480
3204,322.0800
3204,322.1120
3204,322.1440
3205,322.1760
3205,322.2080
3205,322.2400
3206,322.2720
3206,322.3040
3207,322.3360
3207,322.3680
3208,322.4000
3208,322.4320
3208,322.4640
3208,322.4960
3208,322.5280
3208,322.5600
3209,322.5920
3209,322.6240
3209,322.6560
3209,322.6880
3210,322.7200
3210,322.7520
3210,322.7840
3210,322.8160
3211,322.8480
3211,322.8800
3211,322.9120
3211,322.9440
3211,322.9760
3212,323.0080
3212,323.0400
3212,323.0720
3213,323.1040
3214,323.1360
3214,323.1680
3214,323.2000
3215,323.2320
3215,323.2640
3216,323.2960
3216,323.3280
3217,323.3600
3217,323.3920
3217,323.4240
3218,323.4560
3218,323.4880
3218,323.5200
3218,323.5520
3219,323.5840
3219,323.6160
3219,323.6480
3220,323.6800
3220,323.7120
3220,323.7440
3220,323.7760
3221,323.8080
3222,323.8400
3222,323.8720
3222,323.9040
3222,323.9360
3222,323.9680
3223,324.0000
3223,324.0320
3223,324.0640
3224,324.0960
3224,324.1280
3225,324.1600
3225,324.1920
3226,324.2240
3226,324.2560
3226,324.2880
3226,324.3200
3227,324.3520
3227,324.3840
3228,324.4160
3228,324.4480
3228,324.4800
3229,324.5120
3229,324.5440
3230,324.5760
3230,324.6080
3230,324.6400
3230,324.6720
3231,324.7040
3231,324.7360
3231,324.7680
3232,324.8000
3232,324.8320
3232,324.8640
3232,324.8960
3232,324.9280
3233,324.9600
3233,324.9920
3233,325.0240
3233,325.0560
3234,325.0880
3234,325.1200
3234,325.1520
3234,325.1840
3235,325.2160
3235,325.2480
3235,325.2800
3235,325.3120
3235,325.3440
3235,325.3760
3236,325.4080
3236,325.4400
3236,325.4720
3237,325.5040
3237,325.5360
3238,325.5680
3238,325.6000
3238,325.6320
3239,325.6640
3239,325.6960
3240,325.7280
3240,325.7600
3240,325.7920
3240,325.8240
3241,325.8560
3241,325.8880
3241,325.9200
3241,325.9520
3241,325.9840
3242,326.0160
3242,326.0480
3242,326.0800
3243,326.1120
3243,326.1440
3244,326.1760
3244,326.2080
3244,326.2400
3244,326.2720
3245,326.3040
3245,326.3360
3245,326.3680
3246,326.4000
3246,326.4320
3246,326.4640
3247,326.4960
3247,326.5280
3248,326.5600
3248,326.5920
3248,326.6240
3248,326.6560
3249,326.6880
3249,326.7200
3249,326.7520
3249,326.7840
3249,326.8160
3250,326.8480
3250,326.8800
3251,326.9120
3251,326.9440
3252,326.9760
3252,327.0080
3252,327.0400
3253,327.0720
3253,327.1040
3253,327.1360
3254,327.1680
3254,327.2000
3255,327.2320
3255,327.2640
3256,327.2960
3256,327.3280
3256,327.3600
3257,327.3920
3257,327.4240
3258,327.4560
3258,327.4880
3258,327.5200
3259,327.5520
3259,327.5840
3260,327.6160
3260,327.6480
3261,327.6800
3261,327.7120
3261,327.7440
3262,327.7760
3262,327.8080
3262,327.8400
3263,327.8720
3263,327.9040
3264,327.9360
3264,327.9680
3264,328.0000
3265,328.0320
3265,328.0640
3266,328.0960
3266,328.1280
3266,328.1600
3267,328.1920
3267,328.2240
3267,328.2560
3268,328.2880
3268,328.3200
3268,328.3520
3269,328.3840
3269,328.4160
3269,328.4480
3270,328.4800
3270,328.5120
3271,328.5440
3271,328.5760
3272,328.6080
3272,328.6400
3273,328.6720
3274,328.7040
3274,328.7360
3274,328.7680
3274,328.8000
3275,328.8320
3275,328.8640
3275,328.8960
3276,328.9280
3276,328.9600
3276,328.9920
3277,329.0240
3277,329.0560
3277,329.0880
3277,329.1200
3278,329.1520
3278,329.1840
3278,329.2160
3278,329.2480
3278,329.2800
3280,329.3120
3280,329.3440
3280,329.3760
3281,329.4080
3281,329.4400
3282,329.4720
3282,329.5040
3283,329.5360
3283,329.5680
3283,329.6000
3284,329.6320
3284,329.6640
3285,329.6960
3285,329.7280
3286,329.7600
3286,329.7920
3286,329.8240
3287,329.8560
3287,329.8880
3288,329.9200
3288,329.9520
3288,329.9840
3288,330.0160
3289,330.0480
3289,330.0800
3290,330.1120
3290,330.1440
3290,330.1760
3291,330.2080
3291,330.2400
3292,330.2720
3292,330.3040
3293,330.3360
3293,330.3680
3293,330.4000
3293,330.4320
3294,330.4640
3294,330.4960
3295,330.5280
3295,330.5600
3295,330.5920
3296,330.6240
3296,330.6560
3296,330.6880
3296,330.7200
3297,330.7520
3297,330.7840
3298,330.8160
3298,330.8480
3298,330.8800
3299,330.9120
3299,330.9440
3299,330.9760
3299,331.0080
3300,331.0400
3300,331.0720
3301,331.1040
3301,331.1360
3301,331.1680
3301,331.2000
3302,331.2320
3302,331.2640
3303,331.2960
3303,331.3280
3303,331.3600
3303,331.3920
3303,331.4240
3304,331.4560
3304,331.4880
3305,331.5200
3305,331.5520
3305,331.5840
3306,331.6160
3306,331.6480
3307,331.6800
3307,331.7120
3307,331.7440
3308,331.7760
3308,331.8080
3308,331.8400
3308,331.8720
3309,331.9040
3309,331.9360
3310,331.9680
3310,332.0000
3310,332.0320
3311,332.0640
3311,332.0960
3311,332.1280
3312,332.1600
3312,332.1920
3312,332.2240
3312,332.2560
3312,332.2880
3313,332.3200
3313,332.3520
3314,332.3840
3314,332.4160
3314,332.4480
3314,332.4800
3315,332.5120
3315,332.5440
3316,332.5760
3316,332.6080
3317,332.6400
3317,332.6720
3317,332.7040
3318,332.7360
3318,332.7680
3319,332.8000
3319,332.8320
3319,332.8640
3320,332.8960
3320,332.9280
3320,332.9600
3320,332.9920
3321,333.0240
3321,333.0560
3321,333.0880
3321,333.1200
3321,333.1520
3322,333.1840
3323,333.2160
3323,333.2480
3323,333.2800
3323,333.3120
3323,333.3440
3324,333.3760
3324,333.4080
3324,333.4400
3324,333.4720
3324,333.5040
3325,333.5360
3325,333.5680
3325,333.6000
3326,333.6320
3327,333.6640
3327,333.6960
3327,333.7280
3328,333.7600
3328,333.7920
3328,333.8240
3328,333.8560
3328,333.8880
3328,333.9200
3328,333.9520
3328,333.9840
3329,334.0160
3329,334.0480
3330,334.0800
3330,334.1120
3331,334.1440
3331,334.1760
3332,334.2080
3332,334.2400
3332,334.2720
3332,334.3040
3333,334.3360
3333,334.3680
3334,334.4000
3334,334.4320
3335,334.4640
3335,334.4960
3335,334.5280
3335,334.5600
3336,334.5920
3336,334.6240
3336,334.6560
3337,334.6880
3337,334.7200
3337,334.7520
3337,334.7840
3338,334.8160
3338,334.8480
3338,334.8800
3339,334.9120
3339,334.9440
3340,334.9760
3340,335.0080
3340,335.0400
3340,335.0720
3340,335.1040
3341,335.1360
3342,335.1680
3342,335.2000
3342,335.2320
3342,335.2640
3342,335.2960
3343,335.3280
3343,335.3600
3344,335.3920
3344,335.4240
3344,335.4560
3345,335.4880
3346,335.5200
3346,335.5520
3346,335.5840
3347,335.6160
3348,335.6480
3348,335.6800
3348,335.7120
3349,335.7440
3349,335.7760
3350,335.8080
3350,335.8400
3350,335.8720
3351,335.9040
3352,335.9360
3352,335.9680
3352,336.0000
3353,336.0320
3353,336.0640
3354,336.0960
3354,336.1280
3355,336.1600
3355,336.1920
3355,336.2240
3355,336.2560
3355,336.2880
3356,336.3200
3356,336.3520
3357,336.3840
3357,336.4160
3358,336.4480
3358,336.4800
3359,336.5120
3359,336.5440
3360,336.5760
3360,336.6080
3360,336.6400
3360,336.6720
3361,336.7040
3361,336.7360
3361,336.7680
3361,336.8000
3362,336.8320
3363,336.8640
3363,336.8960
3363,336.9280
3364,336.9600
3364,336.9920
3364,337.0240
3365,337.0560
3365,337.0880
3366,337.1200
3366,337.1520
3366,337.1840
3366,337.2160
3367,337.2480
3367,337.2800
3367,337.3120
3367,337.3440
3367,337.3760
3367,337.4080
3367,337.4400
3368,337.4720
3369,337.5040
3369,337.5360
3369,337.5680
3370,337.6000
3370,337.6320
3370,337.6640
3370,337.6960
3370,337.7280
3370,337.7600
3371,337.7920
3371,337.8240
3371,337.8560
3371,337.8880
3371,337.9200
3371,337.9520
3371,337.9840
3372,338.0160
3372,338.0480
3373,338.0800
3373,338.1120
3373,338.1440
3373,338.1760
3374,338.2080
3374,338.2400
3374,338.2720
3375,338.3040
3375,338.3360
3376,338.3680
3376,338.4000
3376,338.4320
3376,338.4640
3376,338.4960
3377,338.5280
3377,338.5600
3378,338.5920
3378,338.6240
3378,338.6560
3379,338.6880
3379,338.7200
3380,338.7520
3380,338.7840
3380,338.8160
3381,338.8480
3381,338.8800
3381,338.9120
3381,338.9440
3382,338.9760
3382,339.0080
3382,339.0400
3382,339.0720
3383,339.1040
3383,339.1360
3383,339.1680
3383,339.2000
3384,339.2320
3384,339.2640
3384,339.2960
3384,339.3280
3385,339.3600
3385,339.3920
3386,339.4240
3386,339.4560
3386,339.4880
3387,339.5200
3387,339.5520
3387,339.5840
3387,339.6160
3387,339.6480
3388,339.6800
3388,339.7120
3389,339.7440
3389,339.7760
3390,339.8080
3390,339.8400
3390,339.8720
3391,339.9040
3391,339.9360
3391,339.9680
3392,340.0000
3392,340.0320
3392,340.0640
3392,340.0960
3392,340.1280
3393,340.1600
3393,340.1920
3394,340.2240
3394,340.2560
3394,340.2880
3394,340.3200
3395,340.3520
3395,340.3840
3395,340.4160
3396,340.4480
3396,340.4800
3397,340.5120
3397,340.5440
3398,340.5760
3398,340.6080
3398,340.6400
3399,340.6720
3399,340.7040
3400,340.7360
3400,340.7680
3400,340.8000
3400,340.8320
3400,340.8640
3401,340.8960
3401,340.9280
3401,340.9600
3401,340.9920
3401,341.0240
3401,341.0560
3402,341.0880
3403,341.1200
3403,341.1520
3403,341.1840
3403,341.2160
3403,341.2480
3404,341.2800
3404,341.3120
3405,341.3440
3405,341.3760
3405,341.4080
3406,341.4400
3406,341.4720
3406,341.5040
3406,341.5360
3407,341.5680
3407,341.6000
3407,341.6320
3408,341.6640
3408,341.6960
3408,341.7280
3408,341.7600
3409,341.7920
3409,341.8240
3410,341.8560
3410,341.8880
3410,341.9200
3411,341.9520
3412,341.9840
3412,342.0160
3413,342.0480
3413,342.0800
3413,342.1120
3413,342.1440
3413,342.1760
3413,342.2080
3413,342.2400
3413,342.2720
3414,342.3040
3414,342.3360
3414,342.3680
3415,342.4000
3415,342.4320
3416,342.4640
3416,342.4960
3417,342.5280
3417,342.5600
3417,342.5920
3417,342.6240
3417,342.6560
3417,342.6880
3418,342.7200
3418,342.7520
3418,342.7840
3418,342.8160
3418,342.8480
3419,342.8800
3419,342.9120
3419,342.9440
3419,342.9760
3419,343.0080
3419,343.0400
3420,343.0720
3420,343.1040
3420,343.1360
3421,343.1680
3421,343.2000
3421,343.2320
3421,343.2640
3422,343.2960
3422,343.3280
3423,343.3600
3424,343.3920
3424,343.4240
3424,343.4560
3424,343.4880
3424,343.5200
3424,343.5520
3425,343.5840
3425,343.6160
3425,343.6480
3425,343.6800
3425,343.7120
3426,343.7440
3426,343.7760
3426,343.8080
3427,343.8400
3427,343.8720
3428,343.9040
3428,343.9360
3429,343.9680
3429,344.0000
3429,344.0320
3429,344.0640
3430,344.0960
3430,344.1280
3431,344.1600
3431,344.1920
3432,344.2240
3432,344.2560
3432,344.2880
3433,344.3200
3433,344.3520
3433,344.3840
3433,344.4160
3434,344.4480
3434,344.4800
3434,344.5120
3435,344.5440
3435,344.5760
3436,344.6080
3436,344.6400
3436,344.6720
3438,344.7040
3438,344.7360
3438,344.7680
3439,344.8000
3439,344.8320
3440,344.8640
3440,344.8960
3441,344.9280
3441,344.9600
3441,344.9920
3441,345.0240
3442,345.0560
3442,345.0880
3443,345.1200
3443,345.1520
3443,345.1840
3443,345.2160
3444,345.2480
3444,345.2800
3444,345.3120
3444,345.3440
3444,345.3760
3445,345.4080
3445,345.4400
3446,345.4720
3446,345.5040
3446,345.5360
3446,345.5680
3447,345.6000
3447,345.6320
3447,345.6640
3447,345.6960
3447,345.7280
3448,345.7600
3448,345.7920
3449,345.8240
3449,345.8560
3449,345.8880
3450,345.9200
3450,345.9520
3451,345.9840
3451,346.0160
3451,346.0480
3452,346.0800
3452,346.1120
3452,346.1440
3452,346.1760
3452,346.2080
3453,346.2400
3453,346.2720
3453,346.3040
3454,346.3360
3454,346.3680
3454,346.4000
3454,346.4320
3455,346.4640
3455,346.4960
3456,346.5280
3456,346.5600
3456,346.5920
3456,346.6240
3456,346.6560
3457,346.6880
3457,346.7200
3458,346.7520
3458,346.7840
3458,346.8160
3458,346.8480
3459,346.8800
3459,346.9120
3460,346.9440
3460,346.9760
3460,347.0080
3460,347.0400
3460,347.0720
3460,347.1040
3460,347.1360
3461,347.1680
3461,347.2000
3462,347.2320
3462,347.2640
3463,347.2960
3463,347.3280
3463,347.3600
3464,347.3920
3464,347.4240
3465,347.4560
3465,347.4880
3465,347.5200
3465,347.5520
3465,347.5840
3466,347.6160
3466,347.6480
3466,347.6800
3466,347.7120
3467,347.7440
3467,347.7760
3467,347.8080
3467,347.8400
3468,347.8720
3468,347.9040
3468,347.9360
3469,347.9680
3470,348.0000
3470,348.0320
3471,348.0640
3471,348.0960
3471,348.1280
3472,348.1600
3472,348.1920
3472,348.2240
3473,348.2560
3473,348.2880
3473,348.3200
3474,348.3520
3474,348.3840
3474,348.4160
3475,348.4480
3475,348.4800
3475,348.5120
3476,348.5440
3476,348.5760
3476,348.6080
3477,348.6400
3477,348.6720
3477,348.7040
3478,348.7360
3478,348.7680
3478,348.8000
3478,348.8320
3478,348.8640
3479,348.8960
3479,348.9280
3479,348.9600
3479,348.9920
3480,349.0240
3481,349.0560
3481,349.0880
3481,349.1200
3482,349.1520
3482,349.1840
3482,349.2160
